Taxon	IBD.15.A	IBD.60	IBD.48	IBD.29.A	IBD.30	neg.05	IBD.2	neg.11	neg.17	neg.23	IBD.32.B	neg.18	neg.20	IBD.68	neg.24	IBD.50.A	neg.07	neg.08	IBD.1.B	neg.01	IBD.36	IBD.50	IBD.45.B	IBD.45.A	IBD.70	IBD.1.A	IBD.32.A	IBD.6.A	neg.26	neg.14	neg.16	neg.19	IBD.31	IBD.16.A	IBD.51.A	IBD.50.B	IBD.6.B	IBD.2.B	IBD.2.A	neg.04	IBD.43	IBD.28.B	neg.12	IBD.46	IBD.73	neg.02	IBD.16.B	IBD.51.B	neg.06	IBD.34	neg.25	neg.10	neg.15	neg.27	IBD.10	neg.03	neg.13	IBD.61	neg.22	IBD.43.B	IBD.38	IBD.9	neg.09	IBD.43.A	IBD.15.B	IBD.3	IBD.29.B	neg.21	IBD.40	IBD.42.B	IBD.42.A	IBD.8.A	IBD.4	IBD.58	IBD.20	IBD.22	IBD.37	IBD.8.B	IBD.28.A	IBD.8	IBD.51	IBD.6	IBD.18	IBD.48.B	IBD.48.A	IBD.33	IBD.29	neg.29	neg.30	neg.28
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.0	0.000746825989544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000476417341591	0.0	0.0	0.000520291363163	0.0	0.00066203243959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265886732252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000630119722747	0.000838926174497	0.0	0.0	0.000575043128235	0.0	0.0	0.00053547523427	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058651026393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014245014245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.000150353330326	0.0117836100696	0.000661959399823	0.00150992234685	0.000351185250219	0.0	0.000301477238468	0.000490998363339	0.00118483412322	0.000142409569923	0.000651748859439	0.00290544109878	0.000201653559185	0.000352391859748	0.0	0.00142925202477	0.00336247478144	0.0	0.0	0.0226244343891	0.000331016219795	0.0	0.0	0.0	0.00123051681706	0.00260010400416	0.00272182906913	0.0122249388753	0.000253485424588	0.00021510002151	0.000582750582751	0.0	0.00318696883853	0.003822003822	0.0	0.0	0.0	0.00278592375367	0.00140154169587	0.0010298661174	0.0	0.000431872165839	0.0	0.00585585585586	0.00245248313918	0.000346620450607	0.000517732332384	0.0	0.00109090909091	0.0106837606838	0.0	0.0	0.0	0.000848896434635	0.0	0.00327868852459	0.0	0.0	0.000377643504532	0.0	0.0155728587319	0.000956251494143	0.0	0.0135961930659	0.00137174211248	0.00459866220736	0.0	0.00817307692308	0.00141043723554	0.0114547537228	0.0	0.0	0.000257334019557	0.0	0.00182260024301	0.00441083805923	0.000838926174497	0.0	0.0	0.0	0.0068166325835	0.00280112044818	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020028039255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115008625647	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0	0.000746825989544	0.000724112961622	0.0	0.0	0.00165388663359	0.000535618639529	0.0	0.000431406384814	0.000702370500439	0.0	0.000301477238468	0.0	0.0	0.000996866989462	0.0	0.0	0.0	8.8097964937e-05	0.00260926288324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351000351	0.0	0.000520020800832	0.0	0.0	0.0	0.00043020004302	0.0	0.000209951711106	0.0	0.0	0.0	0.00164654226125	0.0	0.000146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258866166192	0.0	0.0	0.0	0.000265886732252	0.0	0.000519750519751	0.0	0.000502765208648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000342817963661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000607533414338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.000469980025849	0.0	0.0	0.000281135788586	0.0	0.00796872650729	0.0	0.000220653133274	0.00409836065574	0.0036874451273	0.00548947849954	0.00180886343081	0.00490998363339	0.00118483412322	0.0180860153802	0.00108624809907	0.00184891706286	0.00806614236741	0.000969077614307	0.000652315720809	0.000476417341591	0.0	0.000502260170768	0.00104058272633	0.00113122171946	0.00066203243959	0.0068875040997	0.00059964021587	0.0015795015795	0.000820344544709	0.00546021840874	0.00435492651062	0.00244498777506	0.00177439797212	0.00129060012906	0.00174825174825	0.00125971026664	0.00300991501416	0.001638001638	0.00256574727389	0.00384193194292	0.00313261399234	0.000146627565982	0.00630693763139	0.000514933058702	0.000725689404935	0.00237529691211	0.00132170235263	0.000900900900901	0.000613120784795	0.00190641247834	0.00284752782811	0.00123685837972	0.00109090909091	0.0	0.00106354692901	0.000400560785099	0.00155925155925	0.00169779286927	0.0	0.000819672131148	0.00401606425703	0.00250469630557	0.0011329305136	0.000380083618396	0.0	0.00239062873536	0.00116822429907	0.00135961930659	0.00365797896662	0.000836120401338	0.00308536167295	0.0	0.0	0.0	0.000931098696462	0.0	0.0036026762738	0.00480059084195	0.00425273390036	0.000630119722747	0.0	0.0	0.0	0.0	0.0	0.00140056022409	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.000542888165038	0.00135317997294	0.0	0.0	0.000215703192407	0.000877963125549	0.0	0.0	0.00147299509002	0.00118483412322	0.00156650526915	0.0	0.00105652403592	0.00161322847348	8.8097964937e-05	0.000652315720809	0.0	0.0	0.0	0.00208116545265	0.0	0.0	0.0	0.000299820107935	0.0019305019305	0.0	0.000260010400416	0.0	0.000488997555012	0.000506970849176	0.00086040008604	0.0	0.0	0.0	0.000273000273	0.0	0.0	0.000348068221371	0.000293255131965	0.0	0.0	0.0	0.0	0.0	0.000225225225225	0.0	0.0	0.000517732332384	0.000618429189858	0.000727272727273	0.0	0.000265886732252	0.00020028039255	0.00155925155925	0.000212224108659	0.000502765208648	0.0	0.0	0.0	0.000377643504532	0.0	0.0	0.0	0.00194704049844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000643335048893	0.0	0.00182260024301	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.00046685340803	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.00223240512278	0.00448095593727	0.00868935553946	0.194686533596	0.00380021715527	0.394076078785	0.0107123727906	0.0222859664607	0.0586712683348	0.175768217735	0.171088746569	0.233946337052	0.414238952537	0.0770142180095	0.144972942182	0.241147077993	0.0731642894876	0.467231296632	0.43397057528	0.266797129811	0.0409718913768	0.0356422326833	0.273731793069	0.252861602497	0.131221719457	0.53260509765	0.200065595277	0.457825304817	0.203404703405	0.156480721903	0.380915236609	0.486663037561	0.335452322738	0.364258555133	0.470638847064	0.223193473193	0.421583035902	0.49433427762	0.347529347529	0.0590121872996	0.168496158068	0.495997215454	0.0536656891496	0.261387526279	0.0247167868177	0.0246734397678	0.386741524509	0.436161776368	0.524774774775	0.258736971183	0.665857885615	0.164121149366	0.232220160792	0.168727272727	0.0014245014245	0.172560489232	0.224113759263	0.0384615384615	0.194185059423	0.105580693816	0.00819672131148	0.721887550201	0.166249217282	0.234894259819	0.00570125427594	0.0305895439377	0.568013387521	0.0572429906542	0.260367097213	0.535436671239	0.727842809365	0.476174151526	0.0543269230769	0.0310296191819	0.0927835051546	0.06052141527	0.00102827763496	0.47696860525	0.478212703102	0.67922235723	0.0693131695022	0.0176174496644	0.0188895248998	0.000823723228995	0.0	0.00340831629175	0.259103641457	0.000267737617135	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201653559185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258866166192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0578075431794	0.0	0.00289645184649	0.0	0.000542888165038	0.0341302059841	0.0	0.00264783759929	0.0198446937015	0.0235294117647	0.0105215004575	0.014772384685	0.0126022913257	0.00118483412322	0.0149530048419	0.00412774277645	0.00528262017961	0.00504133897963	0.0	0.0365296803653	0.0	0.0	0.00200904068307	0.00416233090531	0.0214932126697	0.0	0.019678583142	0.0	0.0	0.0	0.0902236089444	0.00762112139358	0.0107579462103	0.0238276299113	0.0122607012261	0.00407925407925	0.0	0.000177053824363	0.0	0.0134701731879	0.0175631174533	0.014966933519	0.0033724340176	0.0042046250876	0.00360453141092	0.0	0.0226732887065	0.0224689399947	0.0259009009009	0.0698957694666	0.0053726169844	0.045819311416	0.00525664811379	0.0192727272727	0.0	0.00239298059027	0.00781093530943	0.0524948024948	0.0258913412564	0.00301659125189	0.0	0.0371485943775	0.000313087038197	0.00302114803625	0.139490687951	0.00444938820912	0.0	0.0455607476636	0.0	0.023776863283	0.00961538461538	0.0250257113473	0.000961538461538	0.00282087447109	0.0	0.000931098696462	0.000514138817481	0.0124806999485	0.0225258493353	0.00850546780073	0.0340264650284	0.0	0.00400686891815	0.0	0.0	0.00068166325835	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.000117495006462	0.0	0.0	0.000421703682879	0.00325732899023	0.00240565328522	0.000535618639529	0.0266990291262	0.00366695427092	0.0017559262511	0.118938700823	0.000904431715405	0.0134206219313	0.0	0.0964112788379	0.00782098631327	0.0916534601162	0.00846944948578	0.000704783719496	0.00130463144162	0.00190566936636	0.00201748486886	0.00150678051231	0.00104058272633	0.00226244343891	0.00231711353856	0.151197113808	0.0013991605037	0.000877500877501	0.000820344544709	0.00104004160166	0.0059880239521	0.00440097799511	0.0304182509506	0.00021510002151	0.025641025641	0.000419903422213	0.00159348441926	0.001092001092	0.0	0.0032930845225	0.00104420466411	0.000293255131965	0.0266292922214	0.0195674562307	0.0	0.0496652990715	0.000793021411578	0.00247747747748	0.00245248313918	0.00467937608319	0.0147553714729	0.00154607297464	0.00181818181818	0.0	0.00212709385802	0.000600841177649	0.0566528066528	0.00191001697793	0.0	0.0016393442623	0.00401606425703	0.0623043206011	0.000755287009063	0.0	0.00055617352614	0.00262969160889	0.0	0.00203942895989	0.0123456790123	0.00209030100334	0.00205690778197	0.0	0.0	0.0	0.00931098696462	0.0	0.00167267112712	0.00147710487445	0.00425273390036	0.000630119722747	0.0	0.0	0.000823723228995	0.0	0.0	0.0046685340803	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	0.00821508588499	0.0	0.000140567894293	0.00162866449511	0.18418282965	0.00321371183717	0.00772285966461	0.0946937014668	0.197541703248	0.051692589204	0.154054868857	0.125695581015	0.194312796209	0.253916263173	0.00173799695851	0.0293185419968	0.0373059084493	0.0023786450533	0.0430528375734	0.0	0.0	0.0095429432446	0.0098855359001	0.0	0.00231711353856	0.0350934732699	0.000199880071957	0.288697788698	0.00123051681706	0.124284971399	0.0353837778987	0.00929095354523	0.00456273764259	0.193374919337	0.00582750582751	0.0	0.00478045325779	0.022386022386	0.0	0.0203073545554	0.0320222763662	0.0277126099707	0.00840925017519	0.0	0.0232220609579	0.00561433815591	0.193761564896	0.0475225225225	0.00429184549356	0.00970537261698	0.0856847010096	0.0327767470625	0.0665454545455	0.00356125356125	0.111140654081	0.0512717804927	0.0665280665281	0.054117147708	0.0095525389643	0.000819672131148	0.0	0.114276768942	0.0388972809668	0.0	0.00166852057842	0.000478125747071	0.258177570093	0.0	0.00594421582076	0.00209030100334	0.0702776825506	0.0	0.0112834978843	0.00229095074456	0.00186219739292	0.000514138817481	0.0764282038085	0.0384047267356	0.0492102065614	0.00945179584121	0.00335570469799	0.0	0.0	0.0	0.0013633265167	0.0	0.000133868808568	0.000465910855723	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.000117495006462	0.0	0.0	0.0	0.000542888165038	0.00120282664261	0.0	0.000220653133274	0.0	0.00386303775241	0.0	0.00180886343081	0.00114566284779	0.0165876777251	0.0272002278553	0.0	0.0	0.00262149626941	0.0	0.0150032615786	0.0	0.0	0.0	0.0	0.0	0.0	0.0003279763857	0.000499700179892	0.000526500526501	0.000205086136177	0.00260010400416	0.000544365813827	0.0	0.0	0.00021510002151	0.0	0.0	0.000177053824363	0.0	0.0	0.000548847420417	0.0	0.000879765395894	0.000700770847933	0.0	0.0	0.000215936082919	0.000528680941052	0.00045045045045	0.000613120784795	0.000866551126516	0.00491845715765	0.0	0.00181818181818	0.0	0.000797660196756	0.00020028039255	0.00259875259875	0.000212224108659	0.0	0.0	0.00100401606426	0.000313087038197	0.000755287009063	0.0	0.0	0.000239062873536	0.000778816199377	0.0	0.0	0.0	0.000685635927323	0.0	0.0	0.0	0.000931098696462	0.0	0.0	0.000738552437223	0.000607533414338	0.000630119722747	0.0	0.00171722953635	0.0	0.0	0.0	0.00046685340803	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.000117495006462	0.0	0.0	0.0	0.0	0.0890091715531	0.000535618639529	0.00595763459841	0.0230802415876	0.0877963125549	0.0096065873742	0.052758516732	0.011620294599	0.00947867298578	0.0371688977499	0.000651748859439	0.0	0.206694898165	0.000176195929874	0.0606653620352	0.0	0.0	0.00351582119538	0.00520291363163	0.00113122171946	0.0	0.003279763857	0.000899460323806	0.012636012636	0.000410172272354	0.0540821632865	0.00272182906913	0.000977995110024	0.00177439797212	0.0	0.00174825174825	0.000839806844426	0.00478045325779	0.00791700791701	0.000641436818473	0.0159165751921	0.021580229725	0.0101173020528	0.0	0.0	0.0	0.00431872165839	0.0	0.00563063063063	0.00122624156959	0.000346620450607	0.0181206316334	0.00742115027829	0.00654545454545	0.0	0.0	0.00020028039255	0.00571725571726	0.0358658743633	0.0241327300151	0.0	0.0	0.100814026299	0.0317220543807	0.000380083618396	0.00055617352614	0.00239062873536	0.0377725856698	0.0	0.000914494741655	0.000418060200669	0.0274254370929	0.0	0.0	0.0	0.0	0.0	0.0339680905816	0.0432053175775	0.0224787363305	0.000630119722747	0.0	0.0	0.0	0.0	0.00068166325835	0.00233426704015	0.0	0.000310607237149	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.000234990012924	0.0	0.011585807386	0.0	0.0	0.00451059990979	0.0	0.000882612533098	0.00194132873167	0.00333625987709	0.00411710887466	0.0129635212541	0.00851063829787	0.0	0.0186556536599	0.00152074733869	0.000528262017961	0.00564629965719	0.000352391859748	0.00913242009132	0.0	0.0	0.00703164239076	0.00364203954214	0.00113122171946	0.000331016219795	0.0059035749426	0.000399760143914	0.0019305019305	0.00184577522559	0.00676027041082	0.00925421883506	0.000977995110024	0.000506970849176	0.00021510002151	0.0034965034965	0.000629855133319	0.000885269121813	0.0	0.0	0.00713501646542	0.0198398886182	0.00175953079179	0.00560616678346	0.0	0.0	0.000647808248758	0.000264340470526	0.00112612612613	0.00122624156959	0.000866551126516	0.000258866166192	0.0021645021645	0.000363636363636	0.0	0.0	0.0012016823553	0.00259875259875	0.00233446519525	0.00150829562594	0.0	0.00100401606426	0.000313087038197	0.0101963746224	0.000380083618396	0.0100111234705	0.000956251494143	0.000778816199377	0.0	0.00731595793324	0.0104515050167	0.020226259856	0.0	0.00282087447109	0.0	0.0	0.0	0.016855378281	0.0140324963072	0.00303766707169	0.000630119722747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	0.00149365197909	0.0	0.0	0.0	0.00150353330326	0.0	0.00264783759929	0.000431406384814	0.00105355575066	0.0279048490393	0.000904431715405	0.0135842880524	0.0	0.000284819139846	0.000434499239626	0.0570522979398	0.00100826779593	0.000176195929874	0.00195694716243	0.0	0.0	0.000502260170768	0.0	0.00113122171946	0.000331016219795	0.022958346999	0.000399760143914	0.000702000702001	0.000205086136177	0.00104004160166	0.00108873162765	0.000977995110024	0.0020278833967	0.00043020004302	0.0	0.0	0.000354107648725	0.000273000273	0.0	0.00109769484083	0.000348068221371	0.0	0.00280308339173	0.0	0.0	0.000215936082919	0.000264340470526	0.00135135135135	0.00122624156959	0.00259965337955	0.294071964794	0.000309214594929	0.0	0.0	0.00239298059027	0.00020028039255	0.016632016632	0.00169779286927	0.0	0.0655737704918	0.00100401606426	0.00500939261115	0.0	0.0	0.0	0.000478125747071	0.000389408099688	0.0	0.000457247370828	0.000418060200669	0.000342817963661	0.0	0.0	0.0	0.000931098696462	0.0	0.000900669068451	0.000369276218612	0.00425273390036	0.0	0.0	0.0	0.0	0.0	0.0	0.00887021475257	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.000746825989544	0.0	0.0	0.0	0.00105247331228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000142409569923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000260010400416	0.0	0.0	0.0	0.0	0.0	0.0	0.000354107648725	0.000273000273	0.0	0.000548847420417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225225225225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212224108659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other	0.0	0.0	0.0	0.0	0.0	0.000150353330326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236966824645	0.000427228709769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351000351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133868808568	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.000751766651631	0.000535618639529	0.0	0.0	0.0	0.0	0.000602954476937	0.000327332242226	0.0	0.000569638279692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020028039255	0.000519750519751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128667009779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000712250712251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.00373412994772	0.00289645184649	0.0	0.0	0.0	0.00107123727906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003279763857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021510002151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154479917611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212224108659	0.0	0.0	0.00100401606426	0.0	0.0	0.0	0.00111234705228	0.0	0.0	0.000679809653297	0.0	0.0	0.0	0.000480769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00503355704698	0.0034344590727	0.0	0.0	0.00204498977505	0.0	0.000133868808568	0.0	0.0
k__Bacteria;p__Chloroflexi;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.0	0.0	0.0	0.0
